shape_feature_gain,raw_threshold_f1,uncertainty_gate_f1,causal_residual_f1,causal_residual_accuracy,winner
1.0,0.8793456032719836,0.9180327868852459,0.9937369519832986,0.99375,causal_residual
0.8,0.8793456032719836,0.9180327868852459,0.9567099567099568,0.9583333333333334,causal_residual
0.7,0.8793456032719836,0.9180327868852459,0.8914549653579676,0.9020833333333333,uncertainty_gate
0.6,0.8793456032719836,0.9180327868852459,0.8118811881188119,0.8416666666666667,uncertainty_gate
0.5,0.8793456032719836,0.9180327868852459,0.6666666666666666,0.75,uncertainty_gate
